number,value,params_w_neo4j,params_w_semantique,state
355,0.967187077699881,0.4735145051571499,0.9841829305460819,COMPLETE
356,0.967187077699881,0.41754953476853574,0.8543613296011714,COMPLETE
357,0.967187077699881,0.45733056344142997,0.9413568901391568,COMPLETE
358,0.9673204327145172,0.49946915537056336,0.8075571079269901,COMPLETE
359,0.9671946632883501,0.41465296876561325,0.9130772730019565,COMPLETE
360,0.9671946632883501,0.37730883665134907,0.8269901988356507,COMPLETE
361,0.967187077699881,0.43703176705731805,0.8939040239861291,COMPLETE
362,0.9671946632883501,0.34771172804282646,0.7947190987223561,COMPLETE
363,0.967187077699881,0.395157504022483,0.8166171837928932,COMPLETE
364,0.9673040625149589,0.4708217584201357,0.856443475169984,COMPLETE
365,0.9673040625149589,0.42275986100840246,0.7902820814438569,COMPLETE
366,0.9673040625149589,0.4469885483092702,0.8379659018014771,COMPLETE
367,0.967187077699881,0.4066005907083268,0.872432574630362,COMPLETE
368,0.9671946632883501,0.37534834511739973,0.8080456172125647,COMPLETE
369,0.9673040625149589,0.4328920833726048,0.7653131833092892,COMPLETE
370,0.9673204327145172,0.4670001165816652,0.7877286862602602,COMPLETE
