number,value,params_w_neo4j,params_w_semantique,state
391,0.658531746031746,0.45443942944655635,0.8249738082702593,COMPLETE
392,0.6416235334713596,0.18625627715257925,0.8990789096234287,COMPLETE
393,0.6555124223602484,0.3413139332415148,0.7968234172421139,COMPLETE
394,0.658531746031746,0.4913633414812392,0.8452346123782056,COMPLETE
395,0.6555124223602484,0.4247528491051689,0.8802148131074247,COMPLETE
396,0.6555124223602484,0.4048133414113392,0.9570453637611934,COMPLETE
397,0.658531746031746,0.4437176779075481,0.8204322789069104,COMPLETE
398,0.6581694271911663,0.47756317706725904,0.7471018067182326,COMPLETE
399,0.6581694271911663,0.5127633948967011,0.8411000179944488,COMPLETE
400,0.658531746031746,0.45600410441520495,0.8611732734557868,COMPLETE
401,0.658531746031746,0.42675941267497913,0.775715403616675,COMPLETE
402,0.6555124223602484,0.40480320086892835,0.8986669846955129,COMPLETE
403,0.6555124223602484,0.38721207783953,0.8006874642603735,COMPLETE
404,0.658531746031746,0.47157272698020025,0.8773477467087061,COMPLETE
405,0.658531746031746,0.49947428647555886,0.9201183147398762,COMPLETE
406,0.658531746031746,0.4459042204436432,0.8359211575899259,COMPLETE
407,0.6581694271911663,0.5419943685468531,0.8569620281257929,COMPLETE
408,0.6581694271911663,0.5846952400207264,0.8142218660686988,COMPLETE
409,0.6555124223602484,0.42741450264234165,0.9437228257308594,COMPLETE
410,0.6581694271911663,0.4616472790868099,0.09797123847139277,COMPLETE
411,0.6555124223602484,0.41494649964465036,0.8928725400970252,COMPLETE
412,0.6581694271911663,0.48254398928903963,0.7867597705603331,COMPLETE
413,0.6555124223602484,0.4406675968501443,0.8662114482118636,COMPLETE
414,0.6555124223602484,0.38951948333061215,0.8366482056930058,COMPLETE
415,0.658531746031746,0.46155683252728635,0.8169110573868905,COMPLETE
416,0.6581694271911663,0.5189687346871464,0.48364800699799826,COMPLETE
417,0.6555124223602484,0.43387955709712683,0.9851621109871349,COMPLETE
418,0.6555124223602484,0.3600555675818884,0.9060684853452672,COMPLETE
419,0.6581694271911663,0.4926627482857592,0.6451352894536664,COMPLETE
420,0.6555124223602484,0.41162179968535867,0.8795972578255957,COMPLETE
421,0.6581694271911663,0.4524756266842905,0.6017677146048733,COMPLETE
422,0.658531746031746,0.47000118929055573,0.8602657884228705,COMPLETE
423,0.6591356107660455,0.42970063427785926,0.8415352216730123,COMPLETE
424,0.6555124223602484,0.4220398920883532,0.8369534384510424,COMPLETE
425,0.6555124223602484,0.39865324746065056,0.8033622249899028,COMPLETE
426,0.6591356107660455,0.4358098686515155,0.8459073185940991,COMPLETE
427,0.6555124223602484,0.3813439106732242,0.850480132106975,COMPLETE
428,0.658531746031746,0.4371185211903699,0.8428389924703764,COMPLETE
429,0.6555124223602484,0.41717790038952995,0.8696333882487256,COMPLETE
430,0.658531746031746,0.44488370372562575,0.8259066448653488,COMPLETE
431,0.6555124223602484,0.4254442353587254,0.8531586933257528,COMPLETE
432,0.6555124223602484,0.39954946776331635,0.8801539560162387,COMPLETE
433,0.658531746031746,0.4505069560619654,0.8238179265361377,COMPLETE
434,0.6555124223602484,0.3770399563227159,0.8521502550256014,COMPLETE
435,0.658531746031746,0.4140532104294823,0.763542186862587,COMPLETE
436,0.658531746031746,0.46667231704325696,0.8706097763518835,COMPLETE
437,0.658531746031746,0.44115613434815476,0.7931316783960088,COMPLETE
438,0.6591356107660455,0.43087615562847426,0.8336605606300632,COMPLETE
439,0.6555124223602484,0.3944512537414639,0.8165845736647622,COMPLETE
440,0.6591356107660455,0.4245340975946303,0.8311146615148325,COMPLETE
441,0.6555124223602484,0.36130465642746884,0.8264572573333944,COMPLETE
442,0.6555124223602484,0.40850139964456494,0.8044710782669244,COMPLETE
443,0.658531746031746,0.42013961225719293,0.7776597037330135,COMPLETE
444,0.6218944099378882,0.0362622737039891,0.8392763787344434,COMPLETE
445,0.658531746031746,0.4339815855896763,0.8059339921953051,COMPLETE
446,0.6555124223602484,0.40157942968088445,0.8307725511030146,COMPLETE
447,0.6555124223602484,0.3781151592933812,0.8472899462727279,COMPLETE
448,0.658531746031746,0.4216619084301342,0.7862176786682766,COMPLETE
449,0.6555124223602484,0.4358565580853178,0.859460043664081,COMPLETE
450,0.6581694271911663,0.7042151512378855,0.7279646713828143,COMPLETE
451,0.658531746031746,0.4520352762210341,0.8226636392624043,COMPLETE
452,0.6555124223602484,0.4021428143079609,0.8089893038993654,COMPLETE
453,0.658531746031746,0.42969510387297344,0.748610612751629,COMPLETE
454,0.6591356107660455,0.4553462147279353,0.8880748699315941,COMPLETE
455,0.658531746031746,0.4602556099255814,0.888393207748068,COMPLETE
456,0.6555124223602484,0.41789541376451117,0.865308396610965,COMPLETE
457,0.6555124223602484,0.38844610810771935,0.8467439639750581,COMPLETE
458,0.6555124223602484,0.44524939781449435,0.8815558790534351,COMPLETE
459,0.6591356107660455,0.43130973887541474,0.836445638612085,COMPLETE
460,0.6581694271911663,0.9576280819825498,0.8281922395250206,COMPLETE
461,0.6591356107660455,0.41086556567261473,0.7943054246330731,COMPLETE
462,0.6555124223602484,0.3736122126822631,0.7689029364630167,COMPLETE
463,0.6555124223602484,0.39416110247265734,0.7894153010468445,COMPLETE
464,0.6581694271911663,0.7929699985528282,0.7980215829513596,COMPLETE
465,0.658531746031746,0.40754752490207075,0.7681700940765525,COMPLETE
466,0.6555124223602484,0.356852492652911,0.8155889006697901,COMPLETE
467,0.658531746031746,0.4230795098067382,0.7888947932778352,COMPLETE
468,0.6555124223602484,0.34027191269745427,0.7446772119634607,COMPLETE
469,0.6555124223602484,0.39242300644393474,0.8030807297696281,COMPLETE
470,0.658531746031746,0.4336371391964902,0.8310442196375288,COMPLETE
471,0.6555124223602484,0.409939598415229,0.8404227586496631,COMPLETE
472,0.658531746031746,0.4305178189155252,0.8119366936909735,COMPLETE
473,0.6555124223602484,0.3780687929439239,0.7612477908419129,COMPLETE
474,0.658531746031746,0.4579692193663175,0.792249694173633,COMPLETE
475,0.6555124223602484,0.4127304858581814,0.8439571487304727,COMPLETE
476,0.658531746031746,0.4471305983318061,0.8211297097013589,COMPLETE
477,0.6581694271911663,0.42813651980823003,0.04486330166651675,COMPLETE
478,0.6555124223602484,0.39689160063923484,0.861265209408268,COMPLETE
479,0.6581694271911663,0.47423035451178996,0.7745928959303856,COMPLETE
480,0.6555124223602484,0.4445185239800197,0.9001538575947544,COMPLETE
481,0.6581694271911663,0.4132178359768446,0.3602473908925795,COMPLETE
482,0.658531746031746,0.4587441210552313,0.8378528984013844,COMPLETE
483,0.658531746031746,0.4354971601461354,0.811020297338783,COMPLETE
484,0.6555124223602484,0.37942779570909896,0.8721192277989668,COMPLETE
485,0.6555124223602484,0.41400850722013693,0.8537822054634967,COMPLETE
486,0.658531746031746,0.47528869050382666,0.8284067653498274,COMPLETE
487,0.6555124223602484,0.4326888435646362,0.8877268392329526,COMPLETE
488,0.658531746031746,0.45225833060460524,0.7867135034740995,COMPLETE
489,0.6555124223602484,0.3952875331660338,0.8027206284203008,COMPLETE
490,0.6581694271911663,0.42341506198094603,0.7066221353751062,COMPLETE
491,0.658531746031746,0.47083106752299764,0.8452153307717987,COMPLETE
492,0.658531746031746,0.4480973797785641,0.8609393076319786,COMPLETE
493,0.6555124223602484,0.3637416831715894,0.8210098117175108,COMPLETE
494,0.6555124223602484,0.4080026387125995,0.9037634895620477,COMPLETE
495,0.6555124223602484,0.4330628375974072,0.8720462380196016,COMPLETE
496,0.658531746031746,0.4572195989534367,0.7776671349519683,COMPLETE
497,0.6555124223602484,0.39078776886774236,0.8339192762375921,COMPLETE
498,0.6581694271911663,0.4782502408014661,0.8013940274850824,COMPLETE
499,0.6555124223602484,0.41920480540626226,0.8793034091512255,COMPLETE
