duplicate_candidate_key,duplicate_candidate_count,duplicate_candidate_rank,source_row_number,offre_id,titre_poste,employeur,ville_region_raw,secteur_activite_raw,etl_completeness_score
d0f7b6caba540fdebf41,208,16,200,OFFRE_000200_35807e68842b,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
340d8b5317eee956c3d7,412,31,201,OFFRE_000201_a952a79ed7ec,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
9286af8e61cb94f04193,206,15,202,OFFRE_000202_df275b1ff85f,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,32,203,OFFRE_000203_dde33f924e2d,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,33,204,OFFRE_000204_e253a848e619,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,17,205,OFFRE_000205_a7ed56743acf,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,17,206,OFFRE_000206_d290ca2371c2,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,16,207,OFFRE_000207_825cf95d5c05,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,17,208,OFFRE_000208_535d302c588e,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,17,209,OFFRE_000209_fdbd060ff889,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,17,210,OFFRE_000210_127eff7ce1f3,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,16,211,OFFRE_000211_3abb982eb6b6,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,16,212,OFFRE_000212_4ee1d941ea48,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,16,213,OFFRE_000213_e1e8a7503133,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,16,214,OFFRE_000214_c1091e2f2f25,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,34,215,OFFRE_000215_fca9249fbe44,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,35,216,OFFRE_000216_e871f07257c8,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,18,217,OFFRE_000217_ff62fcdef4e8,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,18,218,OFFRE_000218_157df3bbef42,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,17,219,OFFRE_000219_775e8e84b7ff,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,18,220,OFFRE_000220_e7ec0074a21e,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,18,221,OFFRE_000221_1e412e7b8e3b,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,18,222,OFFRE_000222_3c74797f548c,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,17,223,OFFRE_000223_69dbb654259e,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,17,224,OFFRE_000224_e3d4c897351b,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,17,225,OFFRE_000225_538ba6f7f098,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,17,226,OFFRE_000226_4c22b5074ed5,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,36,227,OFFRE_000227_190c671cf005,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,37,228,OFFRE_000228_414b2f4ef69c,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,19,229,OFFRE_000229_3810f3dab625,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,19,230,OFFRE_000230_7baeeec2580f,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,18,231,OFFRE_000231_dd2bf8e8a949,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,19,232,OFFRE_000232_a8529ee2ccb9,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,19,233,OFFRE_000233_d8e41ab142c7,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,19,234,OFFRE_000234_37eb8ac22f1d,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,18,235,OFFRE_000235_3511204a3b10,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,18,236,OFFRE_000236_8a4148637099,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,18,237,OFFRE_000237_3f6142d44e48,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,18,238,OFFRE_000238_46d0424d8d69,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,38,239,OFFRE_000239_268e53ef0bec,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,39,240,OFFRE_000240_afab1f233506,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,20,241,OFFRE_000241_a1742516ed20,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,20,242,OFFRE_000242_bcc9406ebb52,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,19,243,OFFRE_000243_79fbae9df56c,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,20,244,OFFRE_000244_a61a938d35ba,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,20,245,OFFRE_000245_646dd2c511c6,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,20,246,OFFRE_000246_7604eb1ecb20,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,19,247,OFFRE_000247_c5ccdac6f5a0,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,19,248,OFFRE_000248_98681e49b5ae,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,19,249,OFFRE_000249_22cbe9a79dd2,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,19,250,OFFRE_000250_bc457f4d81b9,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,40,251,OFFRE_000251_840ddc3865d2,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,41,252,OFFRE_000252_42019086c576,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,21,253,OFFRE_000253_dc214ebf801b,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,21,254,OFFRE_000254_5c664ddff053,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,20,255,OFFRE_000255_94fcd869d848,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,21,256,OFFRE_000256_7e147ef9f47f,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,21,257,OFFRE_000257_ee625e98fcd7,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,21,258,OFFRE_000258_b38a3b3b97c2,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,20,259,OFFRE_000259_ff4a5375be68,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,20,260,OFFRE_000260_8c6775bd93c4,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,20,261,OFFRE_000261_86a7fbeead49,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,20,262,OFFRE_000262_1af0d7821df4,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,42,263,OFFRE_000263_2a180675d9a8,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,43,264,OFFRE_000264_63f416b7ccfa,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,22,265,OFFRE_000265_e70a17e25e27,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,22,266,OFFRE_000266_6f7543609c72,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,21,267,OFFRE_000267_6cceff610a25,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,22,268,OFFRE_000268_7e4bddd8fa4a,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,22,269,OFFRE_000269_3089a439a3fa,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,22,270,OFFRE_000270_c9c9858cd949,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,21,271,OFFRE_000271_c1faeec6a44d,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,21,272,OFFRE_000272_4fecf3dc8701,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,21,273,OFFRE_000273_fad32d4fcc30,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,21,274,OFFRE_000274_6277a5cc44ec,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,44,275,OFFRE_000275_4eb88e85adef,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,45,276,OFFRE_000276_d26a780ca3f6,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,23,277,OFFRE_000277_30138ef9f900,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,23,278,OFFRE_000278_f63196cdb6c5,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,22,279,OFFRE_000279_a5dc61ea0f82,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,23,280,OFFRE_000280_7078cf25e7aa,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,23,281,OFFRE_000281_b409e6a60c61,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,23,282,OFFRE_000282_9a1604867897,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,22,283,OFFRE_000283_afcdb220398c,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,22,284,OFFRE_000284_d6198f68e204,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,22,285,OFFRE_000285_901f10fc0692,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,22,286,OFFRE_000286_bfee9c0b90ca,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,46,287,OFFRE_000287_4d02b2021f2a,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,47,288,OFFRE_000288_ad2fcf28833e,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,24,289,OFFRE_000289_5b85d8f7c17d,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,24,290,OFFRE_000290_f2d3da6a4ee8,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,23,291,OFFRE_000291_a8c60762cf32,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,24,292,OFFRE_000292_df3770b35457,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,24,293,OFFRE_000293_13800ef19202,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,24,294,OFFRE_000294_ccb1062ef3d8,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,23,295,OFFRE_000295_bceb3437ff45,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,23,296,OFFRE_000296_9b6f05b20c04,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,23,297,OFFRE_000297_b2afc3a3acfd,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,23,298,OFFRE_000298_8d7491e54d35,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,48,299,OFFRE_000299_dbea4690a8f3,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,49,300,OFFRE_000300_f93a58ca152f,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,25,301,OFFRE_000301_e64f7335a83e,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,25,302,OFFRE_000302_78c6e6de0454,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,24,303,OFFRE_000303_7cf43856a364,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,25,304,OFFRE_000304_349e3757e9e3,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,25,305,OFFRE_000305_9777287e39d7,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,25,306,OFFRE_000306_204073b1e86d,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,24,307,OFFRE_000307_605b38b3534a,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,24,308,OFFRE_000308_cf3adc8a0f07,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,24,309,OFFRE_000309_ab4001610c7e,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,24,310,OFFRE_000310_eedcda184574,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,50,311,OFFRE_000311_6a2580706232,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,51,312,OFFRE_000312_ec313fbc3018,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,26,313,OFFRE_000313_dea0727a1f50,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,26,314,OFFRE_000314_05f1844a2064,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,25,315,OFFRE_000315_8280c517e5c6,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,26,316,OFFRE_000316_0189481ddaa3,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,26,317,OFFRE_000317_d794dd984252,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,26,318,OFFRE_000318_35230e4d8142,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,25,319,OFFRE_000319_99b498ec8b97,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,25,320,OFFRE_000320_834ffbfcfef1,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,25,321,OFFRE_000321_427f1647defd,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,25,322,OFFRE_000322_1cdc0bb02a13,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,52,323,OFFRE_000323_1427be914899,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,53,324,OFFRE_000324_fc14b18dc266,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,27,325,OFFRE_000325_0efdead840b8,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,27,326,OFFRE_000326_bba76263a3a7,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,26,327,OFFRE_000327_1be7bbbb29f4,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,27,328,OFFRE_000328_e03a58f8af93,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,27,329,OFFRE_000329_4326db3cae9b,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,27,330,OFFRE_000330_3f499c2b286e,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,26,331,OFFRE_000331_b4ffd1072e71,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,26,332,OFFRE_000332_d6a729f01b1b,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,26,333,OFFRE_000333_8d165fca9136,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,26,334,OFFRE_000334_193b8547603c,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,54,335,OFFRE_000335_076af485eca5,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,55,336,OFFRE_000336_481dabd9d40e,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,28,337,OFFRE_000337_fdcbf7c2b9a9,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,28,338,OFFRE_000338_1d59d872fae9,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,27,339,OFFRE_000339_a4aa2efa46d6,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,28,340,OFFRE_000340_923a829aae45,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,28,341,OFFRE_000341_96ab491eab9b,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,28,342,OFFRE_000342_1af6bfde712c,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,27,343,OFFRE_000343_03e9a41f116b,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,27,344,OFFRE_000344_b0182dbf2185,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,27,345,OFFRE_000345_09ada21f65c3,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,27,346,OFFRE_000346_74af81730833,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,56,347,OFFRE_000347_273e41b799bf,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,57,348,OFFRE_000348_3ee7dc26ad14,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,29,349,OFFRE_000349_085b24f3cbe1,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,29,350,OFFRE_000350_397754151f33,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,28,351,OFFRE_000351_551330230c5a,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,29,352,OFFRE_000352_e30c0c504262,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,29,353,OFFRE_000353_930268536318,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,29,354,OFFRE_000354_07a93150794b,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,28,355,OFFRE_000355_66609a60244c,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,28,356,OFFRE_000356_c7acf9c4a427,Cadre administratif,Non précisé,,Administration / RH,0.875
