type,cosine
intra_COMPETENCE,0.26247814297676086
intra_COMPETENCE,0.1566474288702011
intra_COMPETENCE,0.15927956998348236
intra_COMPETENCE,0.23396675288677216
intra_COMPETENCE,-0.017787793651223183
intra_COMPETENCE,0.10679756104946136
intra_COMPETENCE,0.22398997843265533
intra_COMPETENCE,0.5127769112586975
intra_COMPETENCE,-0.01388609129935503
intra_COMPETENCE,0.05458797514438629
intra_COMPETENCE,0.14577308297157288
intra_COMPETENCE,-0.024149972945451736
intra_COMPETENCE,0.11225073039531708
intra_COMPETENCE,0.1489700973033905
intra_COMPETENCE,0.12617328763008118
intra_COMPETENCE,0.062045786529779434
intra_COMPETENCE,0.27568066120147705
intra_COMPETENCE,0.1679447591304779
intra_COMPETENCE,0.16324763000011444
intra_COMPETENCE,0.10105893015861511
intra_COMPETENCE,0.14997120201587677
intra_COMPETENCE,0.04519140347838402
intra_COMPETENCE,0.14075230062007904
intra_COMPETENCE,0.09110293537378311
intra_COMPETENCE,0.15916305780410767
intra_COMPETENCE,0.3018512725830078
intra_COMPETENCE,0.18583495914936066
intra_COMPETENCE,0.05054343119263649
intra_COMPETENCE,0.24472787976264954
intra_COMPETENCE,-0.052344974130392075
