entity_kind,entity_id,label_fr,pc1,pc2
CANDIDAT,PPPNR2509020040584,HSE Superintendent,0.18514874863525785,0.2963697289066994
CANDIDAT,PPPNR2501240018277,Hygiène Sécurité Environnement,-0.03341875884614176,0.39725324389773164
CANDIDAT,PPBZV2512150055486,Ouvrier,-0.18613542942410446,0.1424978354426592
CANDIDAT,PPPNR2501300018987,Comptabilité,0.23689828600212373,0.5536152784462633
CANDIDAT,PPPNR2502280021563,Banque et finance,0.11363460326003218,0.3048892230943282
CANDIDAT,PPBZV2502130020208,Economiste,0.18575916479396562,0.2166474500933324
CANDIDAT,PPPNR2512300057076,Comptabilité et Gestion Financière,0.18970407500132414,0.5596353594463035
CANDIDAT,PPPNR2512300057129,chauffeur de poid lourd,-0.372401437281924,0.21739466444770866
CANDIDAT,PPPNR2511270052913,Assistant de direction,0.1900563043711661,0.381393792450889
CANDIDAT,PPBZV2512100054830,Manœuvre,-0.22462388998417482,0.1320943753027428
CANDIDAT,PPBZV2505180028896,Comptable,0.20651926536242157,0.49660811573815605
CANDIDAT,PPBZV2512260056799,E-commerce,0.12107361898084129,0.12815638602442095
CANDIDAT,PPCUV2508260039862,Technicien en génie civil,0.02624849696678412,0.3623297618682516
CANDIDAT,PPBZV2503040021938,Agent QHSE,0.11877911600011337,0.48302273465147744
CANDIDAT,PPPNR2507110035164,Manœuvre,-0.22462388998417482,0.1320943753027428
CANDIDAT,PPBZV2506230033098,Technicien de laboratoire,-0.019008522185414437,0.5153549889134746
CANDIDAT,PPBZV2511210052101,Administrateur réseau,0.36689252491238883,0.33679890681424074
CANDIDAT,PPBZV2512180056170,Etudiant,-0.01033482380806279,0.25830932725998085
CANDIDAT,PPPNR2505220029493,Dessinateur en bâtiment,-0.1820186038950194,0.08016915463477911
CANDIDAT,PPPNR2503050022084,Agent Logistique,-0.14915736667664126,0.29532270233986135
CANDIDAT,PPBZV2509130042664,Comptable,0.14695517349921494,0.42065171989927613
CANDIDAT,PPPNR2509120042569,Agent QHSE,0.11877911600011337,0.48302273465147744
CANDIDAT,PPPNR2504160026067,Agent Logistique,-0.166873068752766,0.2901644122709947
CANDIDAT,PPPNR2507070034655,Aide Comptable,0.22901600046642567,0.5489782403538307
CANDIDAT,PPBZV2512230056665,Comptable,0.15630900878091078,0.3511332647977882
CANDIDAT,PPPNR2509080041533,Agent de Santé,-0.07399269073164705,0.3106685602594389
CANDIDAT,PPBZV2504240026704,Commerciale,-0.0958869847913823,0.15370653690568337
CANDIDAT,PPBZV2505150028618,Responsable administratif,0.3411376549579564,0.49601620139257985
CANDIDAT,PPPNR2504050025015,Administration et des Ressources Humaines,0.15572907710737904,0.3728654493254628
CANDIDAT,PPPNR2504030024814,Maçon / Ferailleur,-0.05433652031132409,0.30996780221729603
CANDIDAT,PPBOU2510180048050,Chauffeur poids lourds semi remorque,-0.2947778079349729,0.20263470735941283
CANDIDAT,PPBZV2505130028116,Gestion des ressources humaines,-0.015701920944748145,0.4002398145227148
CANDIDAT,PPBZV2505230029635,Agent Logistique,-0.166873068752766,0.2901644122709947
CANDIDAT,PPBZV2508080038169,Gestionnaire des ressources humaines,-0.09866770006553069,0.24166784194591015
CANDIDAT,PPPNR2508160038803,Electromecanicien,-0.20138979679591495,0.3047266230989926
CANDIDAT,PPPNR2510130047470,Conducteur d'engins,-0.24738048965638468,0.20925661820263253
CANDIDAT,PPPNR2512120055197,ElectroTechnicien,-0.028531785126650062,0.5353930647069644
CANDIDAT,PPPNR2511270053004,Agent de saisie,0.2306410337008504,0.23937775999851965
CANDIDAT,PPNIA2510020046095,Grutier,-0.2888015721511405,0.31532274529090726
CANDIDAT,PPBZV2501080016302,AOC,0.15588543295385468,0.2751595064876838
CANDIDAT,PPPNR2510060046585,Echafaudeur,-0.11371692568473277,0.2871790758738672
CANDIDAT,PPPNR2511250052596,Chauffeur et Conducteur,-0.2784251798821402,0.17747267495127872
CANDIDAT,PPBZV2510080046967,Etudiante,0.11353394520435421,0.2945289174861829
CANDIDAT,PPPNR2506050031134,Agent de Prévention et de Sécurité,0.10897605900814114,0.30706288257226877
CANDIDAT,PPPNR2503100022401,Informaticien,0.2799891747452489,0.2912435434140399
CANDIDAT,PPBZV2507230036332,Manœuvre,-0.08100905757918275,0.1877797409800658
CANDIDAT,PPBZV2510060046558,Manœuvre,-0.1552440331937059,0.14434349008307273
CANDIDAT,PPBZV2505090027859,Manœuvre,-0.22462388998417482,0.1320943753027428
CANDIDAT,PPPNR2510220048473,chauffeur kavaki,-0.26924622385388813,0.21488453256867704
CANDIDAT,PPBZV2509080041500,Manœuvre,-0.14596651649924583,0.15645950721419727
CANDIDAT,PPLIK2507270036750,Assistant administratif et paie,0.020737939162670412,0.25340074818933933
CANDIDAT,PPPNR2507300037201,ElectroTechnicien,-0.02335415890228801,0.5627339979865424
CANDIDAT,PPPNR2508130038501,Informaticien,0.31303005001486905,0.3425890980719824
CANDIDAT,PPBZV2509100042050,Agent Administratif,0.22054009934070404,0.4932606981558714
CANDIDAT,PPBZV2511070050484,Technicien Réseau,0.204650014941792,0.3118388339028836
CANDIDAT,PPPNR2508220039564,Conducteur,-0.18431558048136093,0.3198505451087647
CANDIDAT,PPBZV2512180056026,Chauffeur,-0.21680075491135578,0.23156462647019538
CANDIDAT,PPBZV2511030049964,Aide Comptable,0.22901600046642567,0.5489782403538307
CANDIDAT,PPBOU2512240056777,Mécanicien,-0.2861384220489397,0.25652612605563124
CANDIDAT,PPBZV2506050031273,Gestionnaire de Stock,-0.11675524926800367,0.2880128738206619
CANDIDAT,PPBZV2502070019728,Serveuse,-0.18915252839176916,0.17636186783852567
CANDIDAT,PPPNR2509260045092,Directeur d’école,0.06482481374104934,0.2029514013398725
CANDIDAT,PPPNR2503050021939,Assistant comptable,0.26239941016202334,0.6028378533608806
CANDIDAT,PPBZV2503060022145,Comptabilité et Gestion Financière,0.1785872165042499,0.522249134543399
CANDIDAT,PPBZV2507170035796,Ingénieur procédés industriels,0.01860502756939061,0.36354351203493407
CANDIDAT,PPPNR2506230033061,chauffeur de poid lourd,-0.3275950071296304,0.27970772170341124
CANDIDAT,PPBZV2509090041773,Agent Commercial,-0.033588239743602144,0.17433567637610278
CANDIDAT,PPBZV2510140047649,Manœuvre,-0.08100905757918275,0.1877797409800658
CANDIDAT,PPBZV2505140028309,technicienne de surface,-0.09220513015575435,0.22962087782099022
CANDIDAT,PPLIK2505190029072,Ménagère,-0.21357912404886034,0.08723456986142278
CANDIDAT,PPPNR2512230056653,Soudeur,-0.24813582860174774,0.15644531175788923
CANDIDAT,PPBZV2501150017257,Pointeur,-0.2869543447384499,0.21481414224145462
CANDIDAT,PPPNR2503040021927,Administrateur,0.2355110845373826,0.38932199078720275
CANDIDAT,PPPNR2505180028909,Commercial,-0.06743905252559415,0.1582808055654404
CANDIDAT,PPBZV2509150042757,assurance banque et finance,0.11118081160418528,0.4809570965051399
CANDIDAT,PPBZV2511270052906,Agent Commercial,0.04020158922512999,0.2223069690880781
CANDIDAT,PPPNR2509190044007,Banquière,0.1294689269186492,0.4529785502935813
CANDIDAT,PPBZV2507210036115,Etudiant,0.06118065276560617,0.29639548442695207
CANDIDAT,PPBZV2503200023425,Agent de sécurité,0.06667969597693917,0.4333036026397219
CANDIDAT,PPBZV2502030019191,Administrateur réseau,0.2352139034204025,0.2420394331092526
CANDIDAT,PPBZV2502270021405,Chauffeur,-0.3004173405909161,0.1883381019407778
CANDIDAT,PPPNR2501230018081,Chauffeur de poids lourd,-0.3166478085613358,0.23949129083431323
CANDIDAT,PPPNR2509010040518,Mécanicien,-0.23108620977147018,0.25497487408864206
CANDIDAT,PPPLA2511040050028,Vendeur,0.0018841006293978475,0.07878679776666399
CANDIDAT,PPAUT2506100031599,Administrateur de systèmes et réseaux,0.23429446371967327,0.22586963722231726
CANDIDAT,PPPNR2512170055855,HSE,0.1214743710966819,0.33705496527507667
CANDIDAT,PPPNR2510020046122,Électricien,-0.23110681387260398,0.22930194078913615
CANDIDAT,PPPNR2504180026254,Technicienne en réseaux,0.1858988723297594,0.20344295098958665
CANDIDAT,PPBZV2508010037437,Manœuvre,-0.1189566623935501,0.24125693226073888
CANDIDAT,PPBZV2502070019695,Etudiant,0.02532127675090087,0.4153796151899678
CANDIDAT,PPPNR2501160017418,Tuyauteur/Chaudronnier,-0.3061869293469997,0.2580885117608506
CANDIDAT,PPBZV2509010040396,Gestionnaire comptable et financière,0.216967924160916,0.5324695505159823
CANDIDAT,PPPNR2509180043819,Cordiste,-0.170183375257822,0.2260316835356727
CANDIDAT,PPBZV2511130051190,Manœuvre,-0.1342547950851345,0.26222309703886315
CANDIDAT,PPBZV2510210048421,Assistant de direction,0.11759131210025904,0.3585196044742362
CANDIDAT,PPBZV2510270049109,Assistant comptable,0.21789744672436126,0.40533552224053016
CANDIDAT,PPBZV2507180035838,Agent Commercial,-0.033588239743602144,0.17433567637610278
CANDIDAT,PPPNR2509160043174,Soudeur,-0.12045584889378803,0.33098145091600395
CANDIDAT,PPBZV2506020030396,Electromecanicien,-0.10588638558076141,0.4694949069181836
CANDIDAT,PPBZV2508270039938,Assistant Administratif et comptable,0.28921100337511596,0.5742148947790321
CANDIDAT,PPPNR2504170026222,agent de sûreté,0.2048439314123882,0.24349800587957265
CANDIDAT,PPBZV2509050041123,Chargé de conformité,0.017799233647391947,0.3598501448738763
CANDIDAT,PPBOU2506120031964,Génie des procédés industriels,-0.02366103003566842,0.25941026033639325
GROUPE_BASE_MEPC,7801,Couturiers,-0.3432318275518343,-0.2396517860101129
GROUPE_BASE_MEPC,3603,Spécialistes des sciences sociales et du clergé,0.07673764975357433,-0.12347582000661424
GROUPE_BASE_MEPC,4401,"Professions intermédiaires des services juridiques, des services sociaux et des religions",0.0955212082738963,-0.04371048223409042
GROUPE_BASE_MEPC,7401,Relieurs,-0.11015129678380836,-0.2538995552119338
GROUPE_BASE_MEPC,6500,Ouvriers de l'assemblage,-0.168510734874885,-0.17213331123847841
GROUPE_BASE_MEPC,2302,"Directeurs et Cadres de Direction des services de vente, commercialisation et développement",-0.0975537954198867,-0.18687025512653335
GROUPE_BASE_MEPC,3401,Spécialistes en finances,0.23046859430134284,0.08388974105113926
GROUPE_BASE_MEPC,5303,Employés du service de transports,-0.11795711270971876,-0.24867604849539088
GROUPE_BASE_MEPC,4202,"Personnel infirmier, aide-soignant et sages-femmes",0.017034299985337994,-0.11913755414903546
GROUPE_BASE_MEPC,3405,Autres spécialistes en administration des entreprises,0.17165353166102998,-0.02247077712904128
GROUPE_BASE_MEPC,7106,"Artisans et ouvriers du cuir (cordonnier, maroquinier, réparateur de chaussure/sac)",-0.325222050753243,-0.22628459282116634
GROUPE_BASE_MEPC,7605,Poissonniers,-0.3666654323364922,-0.24701969365906423
GROUPE_BASE_MEPC,7601,Boulangers / Pâtissiers,-0.2797578926350521,-0.16380687127259674
GROUPE_BASE_MEPC,4303,Agents de services commerciaux,0.049186304288727764,-0.18013106735700407
GROUPE_BASE_MEPC,2204,"Dirigeants et cadres supérieurs d'organisation humanitaire, d'ONG et d'associations",0.025365562373357343,-0.159368659909268
GROUPE_BASE_MEPC,6101,Agents d'accompagnement et assimilés,-0.0995749910335166,-0.11428592243886836
GROUPE_BASE_MEPC,1502,"Guides de chasse, pisteurs",-0.1298352004135153,-0.10503531774635148
GROUPE_BASE_MEPC,4502,Techniciens des télécommunications et de la radio diffusion,0.03940009689811643,-0.0717578858027445
GROUPE_BASE_MEPC,6102,"Cuisiniers, aides de cuisine et assimilés",-0.20144773494647258,-0.1536701356908273
GROUPE_BASE_MEPC,4206,Professions intermédiaires de l'enseignement primaire et pré-primaire,0.13762881313085587,-0.08032037412029322
GROUPE_BASE_MEPC,4201,Techniciens de la médecine et de la pharmacie,-0.04448528143009272,0.15775193994561687
GROUPE_BASE_MEPC,7202,Charpentiers,-0.3591530369045894,-0.2649562947083109
GROUPE_BASE_MEPC,6103,Serveurs et barmen,-0.1192113504776133,-0.32950810487841126
GROUPE_BASE_MEPC,1101,Exploitants agricoles,-0.22676988122576863,-0.1627082172609113
GROUPE_BASE_MEPC,3205,Praticiens paramédicaux,-0.08605371259780922,-0.17894801245897168
GROUPE_BASE_MEPC,7203,Tôliers (poseurs de tôles et de tuiles),-0.25363213190582906,-0.19898771612475957
GROUPE_BASE_MEPC,4106,Contrôleurs et techniciens des moyens de transport terrestre,-0.10118167392071882,0.060933838720656386
GROUPE_BASE_MEPC,1402,"Exploitants des produits forestiers non ligneux, les cueilleurs et assimilés",-0.25277020956433655,-0.1236938205405561
GROUPE_BASE_MEPC,8204,Sous officiers,-0.07960613210475322,-0.22865886618961864
GROUPE_BASE_MEPC,7205,Ferrailleurs,-0.23216961930074756,-0.17113860124252772
GROUPE_BASE_MEPC,6405,Conducteurs de machines pour la fabrication de produits textiles et d'articles en fourrure et en cuir,-0.22481876364886902,-0.0024482808471824077
GROUPE_BASE_MEPC,3503,Autres spécialistes des technologies de l'information et des communications,0.1501325836617087,-0.07540353098275394
GROUPE_BASE_MEPC,7403,Stéréotypeurs,-0.09907300381383077,-0.23113641299803508
GROUPE_BASE_MEPC,8103,Inspecteur de Police,0.05178115876040912,0.06440824126336035
GROUPE_BASE_MEPC,7602,Confiseurs,-0.1004128489973006,-0.20875114056026461
GROUPE_BASE_MEPC,6406,Conducteurs de machines pour la fabrication de denrées alimentaires et de produits connexes,-0.26731913528250245,-0.006625372380425888
GROUPE_BASE_MEPC,3201,Médecins et assimilés,-0.03809992535137675,-0.08181658175542711
GROUPE_BASE_MEPC,1204,Eleveurs de volailles et des oiseaux,-0.25179186051139385,-0.27476025243123114
GROUPE_BASE_MEPC,4210,"Documentation, patrimoine",0.02685017556709077,-0.11711622380145335
GROUPE_BASE_MEPC,6301,Vigiles et agents de sécurité privée,0.003917594725220032,-0.0947493489234577
GROUPE_BASE_MEPC,4102,"Contremaitres, mines, industries manufacturières et bâtiment",-0.20312106877201389,-0.05160308186234747
GROUPE_BASE_MEPC,6607,Matelots de pont et assimilés,-0.23195856441333515,-0.3036517727657245
GROUPE_BASE_MEPC,7604,Laitiers,-0.0627908569457314,-0.3378678844858505
GROUPE_BASE_MEPC,4209,"Education sportive, sport professionnel",0.045269059326981484,-0.2475364583778898
GROUPE_BASE_MEPC,3105,"Architectes, urbanistes, géomètres, ingénieur de Génie civil et assimilés",0.10791785692437444,0.03006419199814528
GROUPE_BASE_MEPC,7804,Chapeliers,-0.2109969642529553,-0.2517401524757394
GROUPE_BASE_MEPC,5401,Autres employés de type administratif,0.12011403506051792,-0.09267020357697413
GROUPE_BASE_MEPC,2402,Dirigeants et Gérants des petites entreprises dans les industries manufacturières,-0.2391384904769626,-0.19477757728227998
GROUPE_BASE_MEPC,6107,Aides-personnes âgées,-0.05440448459278832,-0.17350747116637616
GROUPE_BASE_MEPC,7502,Mécaniciens et ajusteurs d'appareils électroniques,-0.16115160837418246,-0.07531022591663077
GROUPE_BASE_MEPC,2301,"Présidents Directeurs Généraux, Directeurs Généraux, Directeurs et Cadres de Direction des Affaires Générales (Administratives, Financières ; Ressources Humaines)",0.13203166476924957,0.015991397255642237
GROUPE_BASE_MEPC,7108,"Métiers de creusage (creuseurs de puits, fosses…)",-0.31040990113249517,-0.19858948326666376
GROUPE_BASE_MEPC,7107,"Artisans et ouvriers de l'alimentation, des boissons et du tabac (y.c. cueilleurs de vin)",-0.21976234648954637,-0.24247935893387373
GROUPE_BASE_MEPC,3206,Vétérinaires,-0.07925173554310047,-0.016941339154124758
GROUPE_BASE_MEPC,2401,"Dirigeants et Gérants des petites entreprises dans l'agriculture, la chasse et la pêche",-0.263790435788341,-0.2621530190030004
GROUPE_BASE_MEPC,2305,Directeurs et Cadres de Direction des services spécialisés non compris ailleurs,0.09704091498253763,-0.14491774559786066
GROUPE_BASE_MEPC,8304,Gardien chef de Prison,-0.05374689265637595,-0.011334322330002774
GROUPE_BASE_MEPC,4403,"Professions intermédiaires de la culture, de la création artistique et des activités culinaires",-0.04474994036899157,-0.17463235187092432
GROUPE_BASE_MEPC,6603,Chauffeurs de taxi et conducteurs d'automobiles et de camionnettes,-0.22860927906824594,-0.22686391127607877
GROUPE_BASE_MEPC,6105,Gouvernantes et concierges,-0.1498651755840727,-0.17084909507864032
GROUPE_BASE_MEPC,5103,Opérateurs sur clavier,-0.11148595107219722,-0.27996412221833883
GROUPE_BASE_MEPC,7302,Mouleur fondeur,-0.24639808735503688,-0.09232396148271663
GROUPE_BASE_MEPC,7805,Artisans et ouvriers de la chaussure et assimilés,-0.2653445230960697,-0.31889267993954884
GROUPE_BASE_MEPC,8301,Cadres des généraux,-0.080680555814586,-0.16715905699738637
GROUPE_BASE_MEPC,7802,Brodeurs,-0.3052896937939492,-0.2780550433540746
GROUPE_BASE_MEPC,3301,Professeurs d'université et d'établissements d'enseignement supérieur,0.07833647689703137,-0.08717916911446644
GROUPE_BASE_MEPC,7702,Ebénistes,-0.25273886520642186,-0.2028148888540699
GROUPE_BASE_MEPC,7603,Charcutiers,-0.22050059744245354,-0.27994187220825967
GROUPE_BASE_MEPC,1503,Taxidermiste ou empailleur,-0.34916456005974644,-0.17327722052156555
GROUPE_BASE_MEPC,4304,Secrétaires d'administration et secrétaires spécialisés,0.10323060656308652,0.021787265201273918
GROUPE_BASE_MEPC,2409,Dirigeants et Gérants des Petites Entreprises non compris ailleurs,-0.06074273878901636,-0.288297010051117
GROUPE_BASE_MEPC,8101,Commissaire de Police,0.11875738740526583,-0.08789107727585498
GROUPE_BASE_MEPC,4501,"Techniciens, opérations et soutien aux utilisateurs des technologies de l'information et des communications",0.1270662432739359,-0.04045122483819403
GROUPE_BASE_MEPC,2101,Membres de l'Exécutif,0.055075434637339084,-0.08539560120383133
GROUPE_BASE_MEPC,4207,"Autres personnels d'enseignement, personnels d'éducation",0.08705536546295312,-0.11203197674433857
GROUPE_BASE_MEPC,4203,Praticiens des médecines traditionnelles et des médecines complémentaires,-0.14044964226195694,-0.15458224098761278
GROUPE_BASE_MEPC,1201,Eleveurs de bovins,-0.15101455838254807,-0.11857550116014383
GROUPE_BASE_MEPC,4402,Travailleurs du secteur des sports et des activités de remise en forme,0.08427863950491961,-0.23893118406056135
GROUPE_BASE_MEPC,3502,Spécialistes des bases de données et des réseaux d'ordinateurs,0.06349030582857396,-0.1424792256130719
GROUPE_BASE_MEPC,4301,Professions intermédiaires de la finance et des mathématiques,0.2814444589092342,-0.03843555544434669
GROUPE_BASE_MEPC,7406,Sérigraphes,-0.07806425551940664,-0.29807761940548916
GROUPE_BASE_MEPC,8302,Cadres des administrateurs de Prison,0.03819266843546208,-0.16120126942021482
GROUPE_BASE_MEPC,7304,Monteur de charpentes métalliques,-0.2644375559609696,-0.025461466274575677
GROUPE_BASE_MEPC,6109,"Laveurs de véhicules et de vitres, laveurs de linge et autres nettoyeurs manuels",-0.03522035264913653,-0.21138508390429828
GROUPE_BASE_MEPC,4305,Professions intermédiaires de l'application de la loi et assimilées,0.2140183175480902,-0.08563329330524225
GROUPE_BASE_MEPC,7207,Vitrier,-0.27105207934084313,-0.2293718865328569
GROUPE_BASE_MEPC,6110,Autres personnels des services directs aux particuliers,-0.03188479093223422,-0.23023927422644258
GROUPE_BASE_MEPC,6104,"Coiffeurs, esthéticiens et assimilés",-0.1968743827435876,-0.23946432683759505
GROUPE_BASE_MEPC,7402,Compositeurs typographes (Monteurs),-0.03513934415699776,-0.2597906591226463
GROUPE_BASE_MEPC,6601,Conducteurs de locomotives et assimilés,-0.2347484982944182,-0.14116383683727268
GROUPE_BASE_MEPC,6605,Conducteurs de poids lourds et de camions,-0.330840204860818,-0.17435064937225192
GROUPE_BASE_MEPC,5101,"Employés de bureau, fonctions générales",0.10565324230393755,-0.014705027328548516
GROUPE_BASE_MEPC,1401,Exploitants forestiers,-0.21668506319084646,-0.20001691942644242
GROUPE_BASE_MEPC,1501,Chasseurs/collecteurs et assimilés (non compris cueilleurs de vin),-0.18426242563734604,-0.3068961254677135
GROUPE_BASE_MEPC,7210,Plombiers en bâtiment,-0.2627319196300953,-0.12923027173711518
GROUPE_BASE_MEPC,7501,Mécaniciens et ajusteurs d'appareils électriques,-0.15115893636791947,-0.22677204128406686
GROUPE_BASE_MEPC,3103,"Spécialistes des sciences de la vie, de la terre et assimilés (sauf spécialistes de la santé)",-0.04418022969456363,0.1414728153754142
GROUPE_BASE_MEPC,3802,Spécialistes des services postaux,-0.10038873823696048,-0.06665931126493652
GROUPE_BASE_MEPC,6202,"Commerçants, vendeurs en magasin",-0.013739266020308172,-0.14679395728251618
GROUPE_BASE_MEPC,2404,Dirigeants et Gérants des petites entreprises dans le commerce de gros et de détail,-0.14520190993284132,-0.33334713816699163
GROUPE_BASE_MEPC,4601,Personnel de rang de la douane,0.14113852400803203,-0.14013786891407604
GROUPE_BASE_MEPC,7105,Artisans et ouvriers de la céramique et poterie,-0.24692709630382623,-0.24091976216532202
GROUPE_BASE_MEPC,2406,"Dirigeants et Gérants des petites entreprises dans les transports, l'entreposage et les communications",-0.07646602093112143,-0.25373224056169225
GROUPE_BASE_MEPC,4101,Professions intermédiaires des sciences physiques et techniques,-0.020164036152454864,0.13115483415630905
GROUPE_BASE_MEPC,5302,Employés d'approvisionnement et de classification spatio-temporelle,-0.054931342960710616,-0.21755423381650416
GROUPE_BASE_MEPC,3303,"Professeurs, enseignement secondaire général et normal",0.11807694046660298,-0.010076211294153592
GROUPE_BASE_MEPC,8102,Officier de Police,0.0507307627537434,-0.06904869941729806
GROUPE_BASE_MEPC,5301,Employés des services comptables et financiers,0.1398327190426238,-0.07959546922851339
GROUPE_BASE_MEPC,8201,Officiers généraux,-0.1553913581657687,-0.2689037115161613
GROUPE_BASE_MEPC,1203,Eleveurs de porcins,-0.20819645430560557,-0.19371647368355963
GROUPE_BASE_MEPC,8303,Intendant de Prison,0.03806284368242799,-0.21533896549651074
GROUPE_BASE_MEPC,7301,Soudeur/cuviste,-0.1804778118123399,-0.09387041084012077
GROUPE_BASE_MEPC,1206,Bergers et autres ouvriers de l'élevage,-0.1530535203481329,-0.19450390030424453
GROUPE_BASE_MEPC,5102,Secrétaires (fonctions générales),0.05737262281808953,-0.08931068133005222
GROUPE_BASE_MEPC,2405,Dirigeants et Gérants des petites entreprises dans la restauration et l'hôtellerie,-0.2507399875425912,-0.29232778683469623
GROUPE_BASE_MEPC,3501,Concepteurs et Analystes de logiciels et de multimédia,0.3472547088232449,-0.10574246669362525
GROUPE_BASE_MEPC,2408,"Dirigeants et Gérants des petites entreprises de services de soins personnels, de nettoyage et de services similaires",-0.0351755491412597,-0.22871269431527777
GROUPE_BASE_MEPC,2201,Dirigeants et cadres supérieurs de parti politique,-0.11622059660542965,-0.17988180992473618
GROUPE_BASE_MEPC,3801,Logisticien,-0.1713972799417971,-0.028368259152450177
GROUPE_BASE_MEPC,6403,Conducteurs d'installations et de machines pour la fabrication des produits chimiques et photographiques,-0.22723836068068848,-0.049632143672997654
GROUPE_BASE_MEPC,6602,Conducteurs de motocycles,-0.1273924412668396,-0.10906482340077579
GROUPE_BASE_MEPC,7101,Artisans et ouvriers du textile,-0.24631611087454772,-0.27796807881949936
GROUPE_BASE_MEPC,3702,Conseillers et animateurs de la jeunesse,0.036529818564369154,-0.19682953662975666
GROUPE_BASE_MEPC,6204,Autres vendeurs et autres professions auxiliaires à la vente,-0.10839431030022297,-0.23081752596756114
GROUPE_BASE_MEPC,2104,Chefs traditionnels,-0.022034751257060666,-0.08920433462915335
GROUPE_BASE_MEPC,2102,"Membres des Corps Législatifs (Parlement : Sénat, Assemblée Nationale)",0.08732021368011868,-0.0043408250052152835
GROUPE_BASE_MEPC,5201,"Guichetiers, encaisseurs et assimilés",-0.1408314243119905,-0.20407761071108138
GROUPE_BASE_MEPC,3202,Cadres infirmiers et sages-femmes,0.0066548646719002905,-0.1296517506492843
GROUPE_BASE_MEPC,3102,"Mathématiciens, actuaires, statisticiens et démographes",-0.04675464982349007,-0.06697494194120263
GROUPE_BASE_MEPC,3605,Artistes créateurs et exécutants,-0.049479850377443235,-0.29864167841869693
GROUPE_BASE_MEPC,7201,Maçons,-0.25148314080478534,-0.10501016563707548
GROUPE_BASE_MEPC,4105,Contrôleurs et techniciens des moyens de transport maritime et aérien,-0.1851552519782413,0.014056625931836974
GROUPE_BASE_MEPC,1504,Autres professions fauniques non comprises ailleurs (Captureurs),-0.14288543876201962,-0.20422392022797903
GROUPE_BASE_MEPC,7204,Peintres en bâtiment,-0.27474294133820865,-0.16942709973843378
GROUPE_BASE_MEPC,7102,Artisans et ouvriers du bois,-0.2943578255451289,-0.27108716163183716
GROUPE_BASE_MEPC,5304,Manœuvres des transports et de l'entreposage,-0.29776093202668086,-0.1409896167889645
GROUPE_BASE_MEPC,1301,Pécheurs de la pêche artisanale,-0.2537656538605452,-0.2219115727082095
GROUPE_BASE_MEPC,7206,Marbrier/Carriers,-0.333919334112155,-0.1749649220055222
GROUPE_BASE_MEPC,6106,Gardes d'enfants et aides-enseignants,-0.13676032696207255,-0.173421101829066
GROUPE_BASE_MEPC,3203,Ingénieurs et techniciens médicaux-sanitaires,-0.05144046885160478,0.16865493558260436
GROUPE_BASE_MEPC,3601,Juristes,0.10562664731341338,-0.11863011400399744
GROUPE_BASE_MEPC,2403,Dirigeants et Gérants des petites entreprises dans les travaux publics,-0.21853851173893324,-0.23103613337097814
GROUPE_BASE_MEPC,4104,"Techniciens et travailleurs assimilés des sciences de la vie, de la terre et assimilés",-0.06720069618505461,0.10230201579296481
GROUPE_BASE_MEPC,3404,Spécialistes en gestion des projets,0.11126247952989304,-0.20047532578464963
GROUPE_BASE_MEPC,7305,Forgerons/outilleurs,-0.19928154669928413,0.016292491486849543
GROUPE_BASE_MEPC,7303,Tôlier-Chaudronnier,-0.269504003494859,-0.008762204606369861
GROUPE_BASE_MEPC,8104,Gardien de la Paix,-0.10831139220857444,-0.028992909934017697
GROUPE_BASE_MEPC,6407,Conducteurs d'installations pour la fabrication du papier et pour le travail du bois,-0.32134957276798337,-0.1413004354127644
GROUPE_BASE_MEPC,2304,"Directeurs et Cadres de Direction, Industrie Manufacturière, Mines et Distribution",-0.20702108252896004,-0.07368428086059031
GROUPE_BASE_MEPC,2407,Dirigeants et Gérants des petites entreprises d'intermédiation et de services aux entreprises,-0.09779589015610199,-0.229974208464449
GROUPE_BASE_MEPC,7209,Fendeurs de pierre / Tailleurs de pierre,-0.29822623450036945,-0.17578457411719836
GROUPE_BASE_MEPC,1205,"Autres éleveurs (apiculteurs, aviculteurs, aulacodiculteurs, etc.)",-0.17747824592563619,-0.10395797070428332
GROUPE_BASE_MEPC,6404,"Conducteurs de machines pour la fabrication de produits en caoutchouc, en matières plastiques et en papeterie",-0.2518391799427162,0.061392166868378256
GROUPE_BASE_MEPC,6203,Commerçants sur Call box des produits de téléphonie,-0.01842372534495084,-0.18847680886107487
GROUPE_BASE_MEPC,7803,Tailleurs,-0.18478262938501236,-0.35536744831776373
GROUPE_BASE_MEPC,1303,Aquaculteurs,-0.3670850510071189,-0.22554055379760143
GROUPE_BASE_MEPC,7104,Artisans et ouvriers du plastique,-0.21824665705786692,-0.26098720653387214
GROUPE_BASE_MEPC,7103,Artisans et ouvriers de la vannerie,-0.3000413291151401,-0.2902531727249723
GROUPE_BASE_MEPC,7306,Mécaniciens/réparateurs des machines et d'engins,-0.1711308343979763,-0.06552850885191558
GROUPE_BASE_MEPC,8203,Officiers subalternes,-0.10517552071314838,-0.17898661875181612
GROUPE_BASE_MEPC,7405,Graveurs,-0.24723864021527092,-0.30036508155413305
GROUPE_BASE_MEPC,8205,Militaires du rang,-0.06169168621443608,-0.06090200747491128
GROUPE_BASE_MEPC,3207,Autres spécialistes des professions de la santé,-0.037833888143755184,0.05434151319413854
